teX,teY,xy,xny,nxy,nxny
T1563,T1212,0,2,0,753
T1563,T1590,0,2,4,749
T1563,T1210,1,1,22,731
T1563,T1534,0,2,5,748
T1563,T1199,0,2,8,745
T1563,T1593,0,2,5,748
T1563,T1098,0,2,18,735
T1563,T1048,0,2,34,719
T1563,T1597,0,2,2,751
T1563,T1566,1,1,129,624
T1563,T1110,0,2,40,713
T1563,T1565,0,2,5,748
T1563,T1559,0,2,31,722
T1563,T1001,1,1,39,714
T1563,T1039,0,2,11,742
T1563,T1601,0,2,1,752
T1563,T1574,0,2,80,673
T1563,T1078,1,1,60,693
T1563,T1571,0,2,37,716
T1563,T1068,0,2,31,722
T1563,T1531,0,2,4,749
T1563,T1027,0,2,365,388
T1563,T1201,0,2,8,745
T1563,T1546,1,1,47,706
T1563,T1187,0,2,3,750
T1563,T1599,0,2,0,753
T1563,T1486,1,1,41,712
T1563,T1553,1,1,68,685
T1563,T1573,1,1,180,573
T1563,T1056,0,2,145,608
T1563,T1203,1,1,47,706
T1563,T1570,1,1,22,731
T1563,T1095,0,2,62,691
T1563,T1012,0,2,96,657
T1563,T1030,0,2,14,739
T1563,T1499,0,2,4,749
T1563,T1614,0,2,30,723
T1563,T1197,0,2,12,741
T1563,T1132,0,2,102,651
T1563,T1598,0,2,13,740
T1563,T1496,0,2,12,741
T1563,T1585,0,2,14,739
T1563,T1588,0,2,62,691
T1563,T1569,0,2,58,695
T1563,T1213,0,2,10,743
T1563,T1200,0,2,1,752
T1563,T1505,0,2,32,721
T1563,T1485,0,2,23,730
T1563,T1537,0,2,0,753
T1563,T1189,1,1,33,720
T1563,T1498,0,2,2,751
T1563,T1221,0,2,10,743
T1563,T1134,0,2,40,713
T1563,T1111,0,2,4,749
T1563,T1136,0,2,31,722
T1563,T1526,0,2,2,751
T1563,T1018,1,1,68,685
T1563,T1046,0,2,48,705
T1563,T1518,0,2,119,634
T1563,T1538,0,2,0,753
T1563,T1622,0,2,5,748
T1563,T1052,0,2,7,746
T1563,T1105,0,2,397,356
T1563,T1648,0,2,0,753
T1563,T1484,0,2,7,746
T1563,T1220,0,2,4,749
T1563,T1587,0,2,14,739
T1563,T1008,0,2,48,705
T1563,T1124,0,2,68,685
T1563,T1556,0,2,11,742
T1563,T1495,0,2,2,751
T1563,T1490,1,1,28,725
T1563,T1216,0,2,1,752
T1563,T1211,0,2,1,752
T1563,T1127,0,2,2,751
T1563,T1529,0,2,13,740
T1217,T1092,0,12,3,740
T1217,T1222,0,12,19,724
T1217,T1595,0,12,9,734
T1217,T1548,1,11,53,690
T1217,T1125,2,10,29,714
T1217,T1016,6,6,221,522
T1217,T1087,4,8,77,666
T1217,T1090,1,11,91,652
T1217,T1059,9,3,419,324
T1217,T1482,2,10,12,731
T1217,T1020,2,10,18,725
T1217,T1070,7,5,262,481
T1217,T1609,0,12,5,738
T1217,T1083,9,3,264,479
T1217,T1568,1,11,38,705
T1217,T1647,0,12,1,742
T1217,T1074,7,5,84,659
T1217,T1649,0,12,3,740
T1217,T1049,6,6,73,670
T1217,T1584,0,12,14,729
T1217,T1542,0,12,14,729
T1217,T1612,0,12,0,743
T1217,T1586,0,12,7,736
T1217,T1497,0,12,85,658
T1217,T1102,2,10,87,656
T1217,T1608,0,12,17,726
T1217,T1104,0,12,9,734
T1217,T1480,0,12,16,727
T1217,T1619,0,12,1,742
T1217,T1528,0,12,3,740
T1217,T1204,2,10,154,589
T1217,T1057,7,5,227,516
T1217,T1072,0,12,4,739
T1217,T1041,5,7,126,617
T1217,T1591,0,12,6,737
T1217,T1606,0,12,2,741
T1217,T1621,0,12,2,741
T1217,T1554,0,12,7,736
T1217,T1212,0,12,0,743
T1217,T1590,0,12,4,739
T1217,T1210,2,10,21,722
T1217,T1534,0,12,5,738
T1217,T1199,0,12,8,735
T1217,T1593,0,12,5,738
T1217,T1098,1,11,17,726
T1217,T1048,0,12,34,709
T1217,T1597,0,12,2,741
T1217,T1566,2,10,128,615
T1217,T1110,3,9,37,706
T1217,T1565,1,11,4,739
T1217,T1559,0,12,31,712
T1217,T1001,0,12,40,703
T1217,T1039,2,10,9,734
T1217,T1601,0,12,1,742
T1217,T1574,3,9,77,666
T1217,T1078,3,9,58,685
T1217,T1571,0,12,37,706
T1217,T1068,1,11,30,713
T1217,T1531,0,12,4,739
T1217,T1027,7,5,358,385
T1217,T1201,1,11,7,736
T1217,T1546,2,10,46,697
T1217,T1187,0,12,3,740
T1217,T1599,0,12,0,743
T1217,T1486,1,11,41,702
T1217,T1553,0,12,69,674
T1217,T1573,5,7,176,567
T1217,T1056,7,5,138,605
T1217,T1203,0,12,48,695
T1217,T1570,1,11,22,721
T1217,T1095,0,12,62,681
T1217,T1012,4,8,92,651
T1217,T1030,0,12,14,729
T1217,T1499,0,12,4,739
T1217,T1614,1,11,29,714
T1217,T1197,0,12,12,731
T1217,T1132,2,10,100,643
T1217,T1598,0,12,13,730
T1217,T1496,0,12,12,731
T1217,T1585,1,11,13,730
T1217,T1588,2,10,60,683
T1217,T1569,4,8,54,689
T1217,T1213,2,10,8,735
T1217,T1200,0,12,1,742
T1217,T1505,2,10,30,713
T1217,T1485,1,11,22,721
T1217,T1537,0,12,0,743
T1217,T1189,1,11,33,710
T1217,T1498,0,12,2,741
T1217,T1221,0,12,10,733
T1217,T1134,1,11,39,704
T1217,T1111,1,11,3,740
T1217,T1136,3,9,28,715
T1217,T1526,0,12,2,741
T1217,T1018,2,10,67,676
T1217,T1046,3,9,45,698
T1217,T1518,5,7,114,629
T1217,T1538,0,12,0,743
T1217,T1622,0,12,5,738
T1217,T1052,1,11,6,737
T1217,T1105,10,2,387,356
T1217,T1648,0,12,0,743
T1217,T1484,1,11,6,737
T1217,T1220,0,12,4,739
T1217,T1587,0,12,14,729
T1217,T1008,1,11,47,696
T1217,T1124,2,10,66,677
T1217,T1556,1,11,10,733
T1217,T1495,0,12,2,741
T1217,T1490,1,11,28,715
T1217,T1216,0,12,1,742
T1217,T1211,0,12,1,742
T1217,T1127,1,11,1,742
T1217,T1529,1,11,12,731
T1092,T1222,0,3,19,733
T1092,T1595,1,2,8,744
T1092,T1548,0,3,54,698
T1092,T1125,0,3,31,721
T1092,T1016,0,3,227,525
T1092,T1087,0,3,81,671
T1092,T1090,2,1,90,662
T1092,T1059,2,1,426,326
T1092,T1482,0,3,14,738
T1092,T1020,1,2,19,733
T1092,T1070,2,1,267,485
T1092,T1609,0,3,5,747
T1092,T1083,3,0,270,482
T1092,T1568,1,2,38,714
T1092,T1647,0,3,1,751
T1092,T1074,2,1,89,663
T1092,T1649,0,3,3,749
T1092,T1049,0,3,79,673
T1092,T1584,0,3,14,738
T1092,T1542,1,2,13,739
T1092,T1612,0,3,0,752
T1092,T1586,1,2,6,746
T1092,T1497,1,2,84,668
T1092,T1102,1,2,88,664
T1092,T1608,0,3,17,735
T1092,T1104,0,3,9,743
T1092,T1480,0,3,16,736
T1092,T1619,0,3,1,751
T1092,T1528,1,2,2,750
T1092,T1204,1,2,155,597
T1092,T1057,1,2,233,519
T1092,T1072,0,3,4,748
T1092,T1041,0,3,131,621
T1092,T1591,0,3,6,746
T1092,T1606,0,3,2,750
T1092,T1621,0,3,2,750
T1092,T1554,0,3,7,745
T1092,T1212,0,3,0,752
T1092,T1590,0,3,4,748
T1092,T1210,1,2,22,730
T1092,T1534,0,3,5,747
T1092,T1199,1,2,7,745
T1092,T1593,0,3,5,747
T1092,T1098,1,2,17,735
T1092,T1048,1,2,33,719
T1092,T1597,0,3,2,750
T1092,T1566,1,2,129,623
T1092,T1110,1,2,39,713
T1092,T1565,0,3,5,747
T1092,T1559,1,2,30,722
T1092,T1001,1,2,39,713
T1092,T1039,1,2,10,742
T1092,T1601,0,3,1,751
T1092,T1574,0,3,80,672
T1092,T1078,1,2,60,692
T1092,T1571,0,3,37,715
T1092,T1068,1,2,30,722
T1092,T1531,0,3,4,748
T1092,T1027,2,1,363,389
T1092,T1201,0,3,8,744
T1092,T1546,1,2,47,705
T1092,T1187,0,3,3,749
T1092,T1599,0,3,0,752
T1092,T1486,0,3,42,710
T1092,T1553,0,3,69,683
T1092,T1573,2,1,179,573
T1092,T1056,2,1,143,609
T1092,T1203,1,2,47,705
T1092,T1570,0,3,23,729
T1092,T1095,0,3,62,690
T1092,T1012,1,2,95,657
T1092,T1030,1,2,13,739
T1092,T1499,0,3,4,748
T1092,T1614,0,3,30,722
T1092,T1197,0,3,12,740
T1092,T1132,0,3,102,650
T1092,T1598,1,2,12,740
T1092,T1496,0,3,12,740
T1092,T1585,0,3,14,738
T1092,T1588,1,2,61,691
T1092,T1569,0,3,58,694
T1092,T1213,1,2,9,743
T1092,T1200,0,3,1,751
T1092,T1505,1,2,31,721
T1092,T1485,0,3,23,729
T1092,T1537,0,3,0,752
T1092,T1189,1,2,33,719
T1092,T1498,1,2,1,751
T1092,T1221,1,2,9,743
T1092,T1134,1,2,39,713
T1092,T1111,0,3,4,748
T1092,T1136,0,3,31,721
T1092,T1526,0,3,2,750
T1092,T1018,0,3,69,683
T1092,T1046,0,3,48,704
T1092,T1518,1,2,118,634
T1092,T1538,0,3,0,752
T1092,T1622,0,3,5,747
T1092,T1052,1,2,6,746
T1092,T1105,2,1,395,357
T1092,T1648,0,3,0,752
T1092,T1484,0,3,7,745
T1092,T1220,0,3,4,748
T1092,T1587,0,3,14,738
T1092,T1008,1,2,47,705
T1092,T1124,0,3,68,684
T1092,T1556,0,3,11,741
T1092,T1495,0,3,2,750
T1092,T1490,0,3,29,723
T1092,T1216,0,3,1,751
T1092,T1211,1,2,0,752
T1092,T1127,0,3,2,750
T1092,T1529,0,3,13,739
T1222,T1595,1,18,8,728
T1222,T1548,5,14,49,687
T1222,T1125,0,19,31,705
T1222,T1016,9,10,218,518
T1222,T1087,6,13,75,661
T1222,T1090,2,17,90,646
T1222,T1059,16,3,412,324
T1222,T1482,0,19,14,722
T1222,T1020,0,19,20,716
T1222,T1070,10,9,259,477
T1222,T1609,2,17,3,733
T1222,T1083,12,7,261,475
T1222,T1568,1,18,38,698
T1222,T1647,1,18,0,736
T1222,T1074,2,17,89,647
T1222,T1649,0,19,3,733
T1222,T1049,2,17,77,659
T1222,T1584,0,19,14,722
T1222,T1542,0,19,14,722
T1222,T1612,0,19,0,736
T1222,T1586,0,19,7,729
T1222,T1497,4,15,81,655
T1222,T1102,4,15,85,651
T1222,T1608,2,17,15,721
T1222,T1104,0,19,9,727
T1222,T1480,1,18,15,721
T1222,T1619,0,19,1,735
T1222,T1528,0,19,3,733
T1222,T1204,6,13,150,586
T1222,T1057,8,11,226,510
T1222,T1072,1,18,3,733
T1222,T1041,5,14,126,610
T1222,T1591,0,19,6,730
T1222,T1606,0,19,2,734
T1222,T1621,0,19,2,734
T1222,T1554,1,18,6,730
T1222,T1212,0,19,0,736
T1222,T1590,0,19,4,732
T1222,T1210,2,17,21,715
T1222,T1534,0,19,5,731
T1222,T1199,0,19,8,728
T1222,T1593,0,19,5,731
T1222,T1098,3,16,15,721
T1222,T1048,5,14,29,707
T1222,T1597,0,19,2,734
T1222,T1566,3,16,127,609
T1222,T1110,2,17,38,698
T1222,T1565,0,19,5,731
T1222,T1559,0,19,31,705
T1222,T1001,0,19,40,696
T1222,T1039,0,19,11,725
T1222,T1601,0,19,1,735
T1222,T1574,4,15,76,660
T1222,T1078,4,15,57,679
T1222,T1571,2,17,35,701
T1222,T1068,2,17,29,707
T1222,T1531,0,19,4,732
T1222,T1027,14,5,351,385
T1222,T1201,0,19,8,728
T1222,T1546,0,19,48,688
T1222,T1187,0,19,3,733
T1222,T1599,0,19,0,736
T1222,T1486,5,14,37,699
T1222,T1553,5,14,64,672
T1222,T1573,4,15,177,559
T1222,T1056,6,13,139,597
T1222,T1203,1,18,47,689
T1222,T1570,3,16,20,716
T1222,T1095,1,18,61,675
T1222,T1012,4,15,92,644
T1222,T1030,0,19,14,722
T1222,T1499,0,19,4,732
T1222,T1614,2,17,28,708
T1222,T1197,1,18,11,725
T1222,T1132,0,19,102,634
T1222,T1598,1,18,12,724
T1222,T1496,3,16,9,727
T1222,T1585,1,18,13,723
T1222,T1588,2,17,60,676
T1222,T1569,5,14,53,683
T1222,T1213,1,18,9,727
T1222,T1200,0,19,1,735
T1222,T1505,2,17,30,706
T1222,T1485,1,18,22,714
T1222,T1537,0,19,0,736
T1222,T1189,3,16,31,705
T1222,T1498,0,19,2,734
T1222,T1221,0,19,10,726
T1222,T1134,2,17,38,698
T1222,T1111,0,19,4,732
T1222,T1136,1,18,30,706
T1222,T1526,0,19,2,734
T1222,T1018,6,13,63,673
T1222,T1046,4,15,44,692
T1222,T1518,8,11,111,625
T1222,T1538,0,19,0,736
T1222,T1622,0,19,5,731
T1222,T1052,0,19,7,729
T1222,T1105,12,7,385,351
T1222,T1648,0,19,0,736
T1222,T1484,0,19,7,729
T1222,T1220,0,19,4,732
T1222,T1587,1,18,13,723
T1222,T1008,0,19,48,688
T1222,T1124,1,18,67,669
T1222,T1556,0,19,11,725
T1222,T1495,0,19,2,734
T1222,T1490,4,15,25,711
T1222,T1216,1,18,0,736
T1222,T1211,0,19,1,735
T1222,T1127,0,19,2,734
T1222,T1529,0,19,13,723
T1595,T1548,2,7,52,694
T1595,T1125,0,9,31,715
T1595,T1016,6,3,221,525
T1595,T1087,4,5,77,669
T1595,T1090,4,5,88,658
T1595,T1059,8,1,420,326
T1595,T1482,2,7,12,734
T1595,T1020,0,9,20,726
T1595,T1070,7,2,262,484
T1595,T1609,1,8,4,742
T1595,T1083,6,3,267,479
T1595,T1568,1,8,38,708
T1595,T1647,0,9,1,745
T1595,T1074,4,5,87,659
T1595,T1649,1,8,2,744
T1595,T1049,4,5,75,671
T1595,T1584,5,4,9,737
T1595,T1542,1,8,13,733
T1595,T1612,0,9,0,746
T1595,T1586,3,6,4,742
T1595,T1497,0,9,85,661
T1595,T1102,5,4,84,662
T1595,T1608,3,6,14,732
T1595,T1104,0,9,9,737
T1595,T1480,0,9,16,730
T1595,T1619,0,9,1,745
T1595,T1528,1,8,2,744
T1595,T1204,7,2,149,597
T1595,T1057,5,4,229,517
T1595,T1072,0,9,4,742
T1595,T1041,1,8,130,616
T1595,T1591,2,7,4,742
T1595,T1606,1,8,1,745
T1595,T1621,1,8,1,745
T1595,T1554,0,9,7,739
T1595,T1212,0,9,0,746
T1595,T1590,1,8,3,743
T1595,T1210,3,6,20,726
T1595,T1534,0,9,5,741
T1595,T1199,3,6,5,741
T1595,T1593,1,8,4,742
T1595,T1098,7,2,11,735
T1595,T1048,3,6,31,715
T1595,T1597,0,9,2,744
T1595,T1566,6,3,124,622
T1595,T1110,4,5,36,710
T1595,T1565,0,9,5,741
T1595,T1559,1,8,30,716
T1595,T1001,2,7,38,708
T1595,T1039,1,8,10,736
T1595,T1601,0,9,1,745
T1595,T1574,2,7,78,668
T1595,T1078,4,5,57,689
T1595,T1571,2,7,35,711
T1595,T1068,2,7,29,717
T1595,T1531,0,9,4,742
T1595,T1027,7,2,358,388
T1595,T1201,0,9,8,738
T1595,T1546,2,7,46,700
T1595,T1187,1,8,2,744
T1595,T1599,0,9,0,746
T1595,T1486,0,9,42,704
T1595,T1553,1,8,68,678
T1595,T1573,2,7,179,567
T1595,T1056,3,6,142,604
T1595,T1203,4,5,44,702
T1595,T1570,1,8,22,724
T1595,T1095,1,8,61,685
T1595,T1012,1,8,95,651
T1595,T1030,1,8,13,733
T1595,T1499,1,8,3,743
T1595,T1614,0,9,30,716
T1595,T1197,0,9,12,734
T1595,T1132,1,8,101,645
T1595,T1598,4,5,9,737
T1595,T1496,1,8,11,735
T1595,T1585,2,7,12,734
T1595,T1588,7,2,55,691
T1595,T1569,1,8,57,689
T1595,T1213,2,7,8,738
T1595,T1200,0,9,1,745
T1595,T1505,6,3,26,720
T1595,T1485,1,8,22,724
T1595,T1537,0,9,0,746
T1595,T1189,4,5,30,716
T1595,T1498,1,8,1,745
T1595,T1221,2,7,8,738
T1595,T1134,1,8,39,707
T1595,T1111,0,9,4,742
T1595,T1136,5,4,26,720
T1595,T1526,0,9,2,744
T1595,T1018,4,5,65,681
T1595,T1046,1,8,47,699
T1595,T1518,2,7,117,629
T1595,T1538,0,9,0,746
T1595,T1622,0,9,5,741
T1595,T1052,0,9,7,739
T1595,T1105,8,1,389,357
T1595,T1648,0,9,0,746
T1595,T1484,1,8,6,740
T1595,T1220,0,9,4,742
T1595,T1587,3,6,11,735
T1595,T1008,0,9,48,698
T1595,T1124,0,9,68,678
T1595,T1556,1,8,10,736
T1595,T1495,0,9,2,744
T1595,T1490,0,9,29,717
T1595,T1216,0,9,1,745
T1595,T1211,1,8,0,746
T1595,T1127,0,9,2,744
T1595,T1529,0,9,13,733
T1548,T1125,7,47,24,677
T1548,T1016,23,31,204,497
T1548,T1087,12,42,69,632
T1548,T1090,14,40,78,623
T1548,T1059,42,12,386,315
T1548,T1482,4,50,10,691
T1548,T1020,1,53,19,682
T1548,T1070,31,23,238,463
T1548,T1609,0,54,5,696
T1548,T1083,28,26,245,456
T1548,T1568,4,50,35,666
T1548,T1647,0,54,1,700
T1548,T1074,6,48,85,616
T1548,T1649,1,53,2,699
T1548,T1049,10,44,69,632
T1548,T1584,2,52,12,689
T1548,T1542,1,53,13,688
T1548,T1612,0,54,0,701
T1548,T1586,1,53,6,695
T1548,T1497,15,39,70,631
T1548,T1102,10,44,79,622
T1548,T1608,2,52,15,686
T1548,T1104,1,53,8,693
T1548,T1480,3,51,13,688
T1548,T1619,0,54,1,700
T1548,T1528,0,54,3,698
T1548,T1204,24,30,132,569
T1548,T1057,26,28,208,493
T1548,T1072,0,54,4,697
T1548,T1041,10,44,121,580
T1548,T1591,0,54,6,695
T1548,T1606,1,53,1,700
T1548,T1621,1,53,1,700
T1548,T1554,0,54,7,694
T1548,T1212,0,54,0,701
T1548,T1590,0,54,4,697
T1548,T1210,7,47,16,685
T1548,T1534,0,54,5,696
T1548,T1199,2,52,6,695
T1548,T1593,0,54,5,696
T1548,T1098,2,52,16,685
T1548,T1048,3,51,31,670
T1548,T1597,0,54,2,699
T1548,T1566,20,34,110,591
T1548,T1110,3,51,37,664
T1548,T1565,0,54,5,696
T1548,T1559,9,45,22,679
T1548,T1001,5,49,35,666
T1548,T1039,2,52,9,692
T1548,T1601,0,54,1,700
T1548,T1574,18,36,62,639
T1548,T1078,4,50,57,644
T1548,T1571,2,52,35,666
T1548,T1068,7,47,24,677
T1548,T1531,0,54,4,697
T1548,T1027,38,16,327,374
T1548,T1201,1,53,7,694
T1548,T1546,9,45,39,662
T1548,T1187,0,54,3,698
T1548,T1599,0,54,0,701
T1548,T1486,5,49,37,664
T1548,T1553,11,43,58,643
T1548,T1573,23,31,158,543
T1548,T1056,21,33,124,577
T1548,T1203,10,44,38,663
T1548,T1570,1,53,22,679
T1548,T1095,10,44,52,649
T1548,T1012,12,42,84,617
T1548,T1030,2,52,12,689
T1548,T1499,0,54,4,697
T1548,T1614,3,51,27,674
T1548,T1197,2,52,10,691
T1548,T1132,11,43,91,610
T1548,T1598,0,54,13,688
T1548,T1496,0,54,12,689
T1548,T1585,0,54,14,687
T1548,T1588,7,47,55,646
T1548,T1569,12,42,46,655
T1548,T1213,1,53,9,692
T1548,T1200,0,54,1,700
T1548,T1505,2,52,30,671
T1548,T1485,2,52,21,680
T1548,T1537,0,54,0,701
T1548,T1189,7,47,27,674
T1548,T1498,0,54,2,699
T1548,T1221,1,53,9,692
T1548,T1134,11,43,29,672
T1548,T1111,0,54,4,697
T1548,T1136,3,51,28,673
T1548,T1526,0,54,2,699
T1548,T1018,8,46,61,640
T1548,T1046,11,43,37,664
T1548,T1518,14,40,105,596
T1548,T1538,0,54,0,701
T1548,T1622,2,52,3,698
T1548,T1052,0,54,7,694
T1548,T1105,38,16,359,342
T1548,T1648,0,54,0,701
T1548,T1484,2,52,5,696
T1548,T1220,1,53,3,698
T1548,T1587,2,52,12,689
T1548,T1008,7,47,41,660
T1548,T1124,8,46,60,641
T1548,T1556,2,52,9,692
T1548,T1495,1,53,1,700
T1548,T1490,5,49,24,677
T1548,T1216,0,54,1,700
T1548,T1211,0,54,1,700
T1548,T1127,1,53,1,700
T1548,T1529,2,52,11,690
T1125,T1016,17,14,210,514
T1125,T1087,5,26,76,648
T1125,T1090,9,22,83,641
T1125,T1059,26,5,402,322
T1125,T1482,1,30,13,711
T1125,T1020,3,28,17,707
T1125,T1070,16,15,253,471
T1125,T1609,0,31,5,719
T1125,T1083,19,12,254,470
T1125,T1568,1,30,38,686
T1125,T1647,0,31,1,723
T1125,T1074,4,27,87,637
T1125,T1649,0,31,3,721
T1125,T1049,4,27,75,649
T1125,T1584,0,31,14,710
T1125,T1542,0,31,14,710
T1125,T1612,0,31,0,724
T1125,T1586,0,31,7,717
T1125,T1497,9,22,76,648
T1125,T1102,5,26,84,640
T1125,T1608,0,31,17,707
T1125,T1104,0,31,9,715
T1125,T1480,1,30,15,709
T1125,T1619,0,31,1,723
T1125,T1528,0,31,3,721
T1125,T1204,9,22,147,577
T1125,T1057,20,11,214,510
T1125,T1072,1,30,3,721
T1125,T1041,12,19,119,605
T1125,T1591,0,31,6,718
T1125,T1606,0,31,2,722
T1125,T1621,0,31,2,722
T1125,T1554,0,31,7,717
T1125,T1212,0,31,0,724
T1125,T1590,0,31,4,720
T1125,T1210,3,28,20,704
T1125,T1534,0,31,5,719
T1125,T1199,0,31,8,716
T1125,T1593,0,31,5,719
T1125,T1098,0,31,18,706
T1125,T1048,2,29,32,692
T1125,T1597,0,31,2,722
T1125,T1566,7,24,123,601
T1125,T1110,0,31,40,684
T1125,T1565,0,31,5,719
T1125,T1559,3,28,28,696
T1125,T1001,1,30,39,685
T1125,T1039,0,31,11,713
T1125,T1601,0,31,1,723
T1125,T1574,4,27,76,648
T1125,T1078,2,29,59,665
T1125,T1571,7,24,30,694
T1125,T1068,2,29,29,695
T1125,T1531,0,31,4,720
T1125,T1027,20,11,345,379
T1125,T1201,0,31,8,716
T1125,T1546,6,25,42,682
T1125,T1187,0,31,3,721
T1125,T1599,0,31,0,724
T1125,T1486,1,30,41,683
T1125,T1553,4,27,65,659
T1125,T1573,10,21,171,553
T1125,T1056,24,7,121,603
T1125,T1203,2,29,46,678
T1125,T1570,0,31,23,701
T1125,T1095,8,23,54,670
T1125,T1012,7,24,89,635
T1125,T1030,1,30,13,711
T1125,T1499,1,30,3,721
T1125,T1614,3,28,27,697
T1125,T1197,0,31,12,712
T1125,T1132,6,25,96,628
T1125,T1598,0,31,13,711
T1125,T1496,1,30,11,713
T1125,T1585,0,31,14,710
T1125,T1588,1,30,61,663
T1125,T1569,6,25,52,672
T1125,T1213,0,31,10,714
T1125,T1200,0,31,1,723
T1125,T1505,0,31,32,692
T1125,T1485,1,30,22,702
T1125,T1537,0,31,0,724
T1125,T1189,0,31,34,690
T1125,T1498,0,31,2,722
T1125,T1221,1,30,9,715
T1125,T1134,3,28,37,687
T1125,T1111,0,31,4,720
T1125,T1136,3,28,28,696
T1125,T1526,0,31,2,722
T1125,T1018,3,28,66,658
T1125,T1046,4,27,44,680
T1125,T1518,6,25,113,611
T1125,T1538,0,31,0,724
T1125,T1622,0,31,5,719
T1125,T1052,1,30,6,718
T1125,T1105,21,10,376,348
T1125,T1648,0,31,0,724
T1125,T1484,1,30,6,718
T1125,T1220,0,31,4,720
T1125,T1587,1,30,13,711
T1125,T1008,5,26,43,681
T1125,T1124,6,25,62,662
T1125,T1556,0,31,11,713
T1125,T1495,0,31,2,722
T1125,T1490,1,30,28,696
T1125,T1216,0,31,1,723
T1125,T1211,0,31,1,723
T1125,T1127,1,30,1,723
T1125,T1529,0,31,13,711
T1016,T1087,53,174,28,500
T1016,T1090,39,188,53,475
T1016,T1059,152,75,276,252
T1016,T1482,10,217,4,524
T1016,T1020,10,217,10,518
T1016,T1070,115,112,154,374
T1016,T1609,1,226,4,524
T1016,T1083,121,106,152,376
T1016,T1568,14,213,25,503
T1016,T1647,0,227,1,527
T1016,T1074,46,181,45,483
T1016,T1649,1,226,2,526
T1016,T1049,64,163,15,513
T1016,T1584,10,217,4,524
T1016,T1542,4,223,10,518
T1016,T1612,0,227,0,528
T1016,T1586,4,223,3,525
T1016,T1497,34,193,51,477
T1016,T1102,33,194,56,472
T1016,T1608,11,216,6,522
T1016,T1104,6,221,3,525
T1016,T1480,6,221,10,518
T1016,T1619,0,227,1,527
T1016,T1528,0,227,3,525
T1016,T1204,56,171,100,428
T1016,T1057,118,109,116,412
T1016,T1072,1,226,3,525
T1016,T1041,70,157,61,467
T1016,T1591,5,222,1,527
T1016,T1606,1,226,1,527
T1016,T1621,1,226,1,527
T1016,T1554,4,223,3,525
T1016,T1212,0,227,0,528
T1016,T1590,1,226,3,525
T1016,T1210,14,213,9,519
T1016,T1534,4,223,1,527
T1016,T1199,4,223,4,524
T1016,T1593,3,224,2,526
T1016,T1098,10,217,8,520
T1016,T1048,15,212,19,509
T1016,T1597,0,227,2,526
T1016,T1566,52,175,78,450
T1016,T1110,19,208,21,507
T1016,T1565,1,226,4,524
T1016,T1559,14,213,17,511
T1016,T1001,21,206,19,509
T1016,T1039,4,223,7,521
T1016,T1601,0,227,1,527
T1016,T1574,29,198,51,477
T1016,T1078,26,201,35,493
T1016,T1571,16,211,21,507
T1016,T1068,12,215,19,509
T1016,T1531,0,227,4,524
T1016,T1027,146,81,219,309
T1016,T1201,6,221,2,526
T1016,T1546,17,210,31,497
T1016,T1187,1,226,2,526
T1016,T1599,0,227,0,528
T1016,T1486,12,215,30,498
T1016,T1553,29,198,40,488
T1016,T1573,88,139,93,435
T1016,T1056,63,164,82,446
T1016,T1203,21,206,27,501
T1016,T1570,11,216,12,516
T1016,T1095,30,197,32,496
T1016,T1012,50,177,46,482
T1016,T1030,5,222,9,519
T1016,T1499,2,225,2,526
T1016,T1614,16,211,14,514
T1016,T1197,4,223,8,520
T1016,T1132,61,166,41,487
T1016,T1598,9,218,4,524
T1016,T1496,5,222,7,521
T1016,T1585,8,219,6,522
T1016,T1588,21,206,41,487
T1016,T1569,23,204,35,493
T1016,T1213,4,223,6,522
T1016,T1200,0,227,1,527
T1016,T1505,14,213,18,510
T1016,T1485,12,215,11,517
T1016,T1537,0,227,0,528
T1016,T1189,11,216,23,505
T1016,T1498,1,226,1,527
T1016,T1221,4,223,6,522
T1016,T1134,19,208,21,507
T1016,T1111,3,224,1,527
T1016,T1136,14,213,17,511
T1016,T1526,0,227,2,526
T1016,T1018,44,183,25,503
T1016,T1046,27,200,21,507
T1016,T1518,56,171,63,465
T1016,T1538,0,227,0,528
T1016,T1622,1,226,4,524
T1016,T1052,5,222,2,526
T1016,T1105,156,71,241,287
T1016,T1648,0,227,0,528
T1016,T1484,2,225,5,523
T1016,T1220,3,224,1,527
T1016,T1587,8,219,6,522
T1016,T1008,23,204,25,503
T1016,T1124,42,185,26,502
T1016,T1556,4,223,7,521
T1016,T1495,1,226,1,527
T1016,T1490,9,218,20,508
T1016,T1216,1,226,0,528
T1016,T1211,0,227,1,527
T1016,T1127,1,226,1,527
T1016,T1529,3,224,10,518
T1087,T1090,18,63,74,600
T1087,T1059,54,27,374,300
T1087,T1482,10,71,4,670
T1087,T1020,3,78,17,657
T1087,T1070,38,43,231,443
T1087,T1609,0,81,5,669
T1087,T1083,41,40,232,442
T1087,T1568,6,75,33,641
T1087,T1647,1,80,0,674
T1087,T1074,17,64,74,600
T1087,T1649,2,79,1,673
T1087,T1049,34,47,45,629
T1087,T1584,7,74,7,667
T1087,T1542,2,79,12,662
T1087,T1612,0,81,0,674
T1087,T1586,2,79,5,669
T1087,T1497,10,71,75,599
T1087,T1102,17,64,72,602
T1087,T1608,5,76,12,662
T1087,T1104,5,76,4,670
